Gene,log2FoldChange,pvalue,adj_pvalue
C17orf93,1.0204954911433175,9.08487739524297e-07,2.1307734752924915e-06
CCL14,-1.09864656533522,9.360387483975574e-07,2.193579177818963e-06
KANK4,1.1713001610305964,9.404084595396529e-07,2.202607078250624e-06
OGDHL,1.3213457641098154,1.0973998308601104e-06,2.5520577795367584e-06
TACR1,1.098092443344724,1.099549870403862e-06,2.5567086691668172e-06
TMEM139,1.2589250854247664,1.1119962495121339e-06,2.5849435065781657e-06
SLC39A2,1.0314489807941558,1.1372979877528e-06,2.6412361559293855e-06
TUBB2B,1.3627645418483167,1.1392198832655053e-06,2.645338779930673e-06
CACNA2D1,-1.0177106123090223,1.1881976517116753e-06,2.7538113784226773e-06
LAMB3,1.0205715447154446,1.3930000461191208e-06,3.2057825385687333e-06
AQP4,1.0445915085817519,1.4364873489749404e-06,3.300509923508262e-06
LGR5,1.3142407132477127,1.4575373496832166e-06,3.345715199501979e-06
S100A7,2.2486925336789603,1.4721848655446622e-06,3.377061996258836e-06
KRT79,1.3749377243627507,1.498085302532706e-06,3.4304682939534737e-06
KLK13,1.1055623973920903,1.5538995005684723e-06,3.55076674978679e-06
CDH4,1.0666319783197835,1.5539489951207596e-06,3.55076674978679e-06
PAH,-1.042641911158242,1.564792996797836e-06,3.5750502730704518e-06
NLRP7,1.0325285495463645,1.6905628746242419e-06,3.8484541845810505e-06
SYN2,1.1003854718981976,1.7027557250440265e-06,3.873104046680883e-06
MYO3B,1.2045311221083228,1.8892790375786924e-06,4.279082592095376e-06
PCDH10,-1.0175520914339584,1.9177398243988343e-06,4.340080958074704e-06
SMYD1,1.07657547621853,1.966124755378267e-06,4.443676786209939e-06
TMEM132E,1.1353055535917678,2.159000833090939e-06,4.8570388622904484e-06
DCX,1.5796769058560152,2.250577516232764e-06,5.049049545704647e-06
PAX5,1.0746314991555719,2.272982011840835e-06,5.0966272102237555e-06
PCDH11X,1.0587881230116656,2.3310284944649423e-06,5.217851637846736e-06
SCN2A,1.0161408310749787,2.5612005803825575e-06,5.703091773524445e-06
ALOX12P2,1.0054957385805743,2.5930114338367837e-06,5.7716618374382986e-06
CD1A,1.2199504300695185,2.91933479458836e-06,6.4633738366926385e-06
FAIM2,-1.0047702093397755,3.255413379968394e-06,7.1738729116021936e-06
CA8,-1.3226563999842895,3.262717765349616e-06,7.188109125990163e-06
HS3ST4,1.1861508188994934,3.508305944276056e-06,7.713200391301475e-06
SLC27A6,1.221015062252071,3.7543727206192257e-06,8.22128937021286e-06
PCK1,-1.057324248851184,3.790928295487081e-06,8.294938824636386e-06
APOBEC3B,1.0531602097325319,3.950960056093817e-06,8.620736675884396e-06
TMEM132C,-1.034602662896194,4.170388716069299e-06,9.077418179276605e-06
ALOX15B,-1.1806760771375826,4.4365669075136225e-06,9.62971379492187e-06
CD207,1.0232599780055773,5.255483958784576e-06,1.1322440401524601e-05
FGB,-1.037395656101489,5.419236722594676e-06,1.1658615637416287e-05
BNC1,1.2340124936176897,5.449255319296833e-06,1.1718754651802635e-05
CACNA1B,1.110055865834021,6.114178550909723e-06,1.3082605945720893e-05
EPHA7,1.2372174541455556,6.140980900752625e-06,1.3133354858698632e-05
FUT9,1.024879132791329,8.683885171050429e-06,1.8293736326445918e-05
ACTG2,1.434779014964061,8.885414743841249e-06,1.868823182507305e-05
LGALS7,1.0815138015003345,1.159452896460298e-05,2.405052719454187e-05
TUSC5,-1.2600851930403358,1.3144718576746257e-05,2.70808440007967e-05
CRLF1,1.1596252818035442,1.5489584247027694e-05,3.1629210998427055e-05
MAT1A,1.0505261615804566,1.6099212528789306e-05,3.281895970376848e-05
C4BPA,1.1229779113153453,1.6157189343766626e-05,3.292926454336353e-05
LBP,1.6672391736381118,1.699440381750357e-05,3.455285303391664e-05
ACTN2,1.0551463100428111,1.7230872235632556e-05,3.500856050737562e-05
WDR72,-1.2136836455755868,1.846259199098812e-05,3.738619995321376e-05
NPR3,1.097157487922705,1.9825947761158136e-05,4.00137343413751e-05
ADAMTS16,-1.1529882565492313,2.099868936788716e-05,4.2295408626270645e-05
BEX1,-1.1170002238718042,2.1373114036832552e-05,4.299363714236456e-05
GABRA3,1.0374462746946307,2.2213307125406134e-05,4.4588946292511365e-05
PCP4,1.0885114056792746,2.7383121350956456e-05,5.4452890776131296e-05
EN2,1.0060319979576609,2.8953016025994614e-05,5.744726353520776e-05
CST1,-1.3398992891088346,3.179742768733925e-05,6.284937250642845e-05
PTH2R,1.093455382742233,3.288285221647597e-05,6.485176297007363e-05
SLC13A2,-1.1424963827029582,3.562712327312143e-05,6.998845418632575e-05
MAGEA3,1.6301901692785041,3.566004137062092e-05,7.004504089292667e-05
MAGEA6,1.6956183142845918,3.7124360347294585e-05,7.277024133453348e-05
CRISP3,-1.3934466792349083,4.751841565002673e-05,9.188584291131546e-05
ADIPOQ,-1.5245354031656246,4.827704391331703e-05,9.328923838009635e-05
RIMS2,1.0346967283296014,6.062080387381531e-05,0.00011580171508368759
KRT75,1.1223325124700525,6.711989114904797e-05,0.00012771527891265776
MS4A1,1.1303183614154975,6.794453514221273e-05,0.00012914011534284408
KLK11,1.393108102588271,0.0001310613259568516,0.000241686451656219
MUC6,-1.2326575900396688,0.00015859851095658718,0.0002896131933938109
APOD,-1.0011940497231056,0.00020273231103224202,0.0003649996042794251
ADH1B,-1.3946836573583115,0.00023382228730074663,0.00041792543584505827
MYBPC1,1.3662129767094768,0.0002481076873904807,0.000442437059294229
ORM1,1.3785176701622102,0.00026950305594567456,0.00047858571874398725
MAGEA2,1.1547773614547738,0.0003224998712319577,0.000566495390106265
S100A7A,1.2800582263069002,0.00033422317588974193,0.0005860002764750649
MUCL1,-1.4894404343898513,0.0006547076154525327,0.0011106355903134407
FABP4,-1.03795383920506,0.001134957019142189,0.0018687342198580178
CASP14,1.1813619889242375,0.0015838091576736671,0.0025609827150762012
GSTM1,-1.1142586779780848,0.0035382355547944177,0.005458479164611734
